id_cust,id_acc,rate,date
7725,15154,3,2016-05-28
9537,15942,5,2022-12-30
190,15306,4,2021-05-10
3394,7964,5,2018-07-03
8971,16007,3,2018-07-10
400,11134,4,2021-03-17
7893,12730,5,2018-11-07
4383,8187,5,2017-07-23
9202,11471,5,2015-10-25
2090,3714,5,2017-01-01
5425,3915,5,2020-01-29
8780,12037,4,2015-07-02
6915,3928,1,2016-03-21
4262,8261,2,2020-04-27
8497,14461,2,2017-10-22
2201,11767,4,2016-03-10
662,13449,4,2016-07-25
8148,9545,5,2022-08-04
4433,14734,5,2016-03-21
7428,3800,3,2019-09-20
8328,1967,5,2022-12-17
4886,4812,2,2015-09-07
6684,6392,4,2018-11-23
7376,3647,5,2016-08-12
866,11278,5,2018-11-07
4959,11703,5,2021-03-24
8529,326,2,2016-02-06
6052,9944,3,2020-11-25
3948,638,4,2021-01-19
3672,10725,4,2021-05-23
8743,12798,4,2019-12-25
9637,5295,3,2020-01-31
5765,13838,2,2019-05-14
137,10374,4,2016-09-28
908,13938,5,2017-08-21
1301,4043,4,2020-01-02
7012,15234,5,2020-05-20
1363,4268,4,2019-11-26
768,2085,4,2019-07-08
9950,11174,5,2015-08-10
3761,13305,4,2020-04-14
4332,9442,4,2019-02-25
7762,6953,5,2021-04-15
2601,15364,4,2020-05-15
9713,1516,4,2021-06-28
8596,2006,2,2020-05-24
8084,6209,3,2015-01-31
67,9133,3,2021-04-07
1204,4005,5,2016-09-08
8887,6726,4,2018-09-23
4363,14767,5,2021-03-21
491,7164,4,2018-05-21
1767,1226,3,2015-05-04
2981,3641,3,2017-08-23
8507,2690,1,2016-10-01
5559,15075,2,2022-11-27
3664,703,2,2021-10-01
9975,312,2,2022-01-08
3777,11471,3,2020-03-05
2980,11476,1,2016-09-03
4320,9231,5,2019-12-08
2687,13480,1,2017-03-01
1622,1738,4,2021-09-02
1632,1399,5,2020-07-12
9952,4365,1,2019-01-13
1786,568,5,2020-06-02
6920,16354,2,2020-04-19
9070,9476,5,2022-12-07
3168,15777,3,2022-03-08
3463,2526,5,2018-12-01
336,941,1,2015-05-16
7306,3805,1,2016-05-27
4628,10510,2,2018-09-11
7221,5500,3,2022-09-18
6626,15044,4,2020-01-04
5573,3730,3,2019-09-22
2059,13282,2,2015-01-05
2207,2554,4,2015-02-25
6378,9481,5,2016-09-04
866,14516,2,2022-12-05
5622,16352,3,2015-01-10
940,3961,4,2017-01-27
7836,12718,4,2019-12-26
9298,3643,4,2020-05-29
152,6819,1,2017-07-24
5632,16251,4,2022-06-23
5231,7034,2,2020-07-22
3502,2725,4,2015-07-19
8867,11626,3,2016-12-23
5978,8745,4,2015-03-19
9552,765,5,2022-09-04
3311,143,1,2021-10-25
1157,5793,3,2016-03-29
7012,1751,4,2015-08-09
5875,7618,4,2021-11-28
7236,7392,4,2022-05-18
6750,9413,4,2015-10-29
1606,8057,4,2018-03-07
6755,8695,5,2021-11-10
2039,10202,4,2021-09-30
9468,16303,1,2021-09-22
8803,12670,3,2019-02-06
2075,8092,4,2018-01-24
4318,830,3,2017-08-14
318,10808,3,2021-10-13
3847,9930,4,2017-07-31
9190,3649,5,2015-11-11
8918,10423,5,2017-11-30
5352,15969,1,2019-09-28
1899,13865,3,2015-03-05
8400,8731,3,2021-02-05
7613,10583,3,2015-08-15
1752,11614,2,2016-04-14
3057,168,5,2017-09-20
4880,2861,2,2016-06-11
1230,2090,2,2016-07-21
5816,5021,4,2019-06-08
712,843,4,2015-04-09
1883,11345,4,2017-03-21
4716,8668,1,2017-06-24
6899,4832,3,2018-07-20
3594,1222,3,2022-11-06
6305,5493,1,2016-10-03
9305,14730,2,2018-06-08
8756,15889,4,2019-03-19
1211,2383,4,2021-07-02
3223,6097,3,2018-09-20
4695,7487,4,2021-07-25
5575,4367,3,2017-02-26
8247,8583,1,2018-08-19
1869,5301,2,2020-01-27
1781,7293,5,2018-12-21
7829,5395,4,2021-07-19
1817,11623,1,2020-07-06
5683,5363,4,2022-04-02
6026,1820,2,2020-05-05
8239,8803,1,2021-02-06
1059,362,4,2017-08-22
3764,7317,2,2020-05-15
8687,8994,4,2022-08-25
2480,15580,3,2019-01-31
8056,2115,4,2021-07-05
5936,5175,4,2020-10-04
7559,1422,2,2018-10-09
522,8381,4,2020-11-05
7787,8759,5,2020-05-14
3926,7399,5,2022-09-25
1057,10705,4,2016-06-30
4034,10393,2,2017-06-12
619,13099,2,2015-09-27
8219,11642,3,2021-07-18
3882,10647,3,2020-11-05
7074,3576,1,2018-02-15
5983,15933,4,2019-01-28
7917,5039,4,2020-03-30
4402,8734,4,2022-04-23
3009,13714,5,2022-12-19
4650,10697,5,2022-07-14
65,1744,3,2021-10-14
4960,4562,3,2016-01-19
3984,6897,2,2022-05-27
9268,13392,4,2017-06-30
2549,14647,5,2019-07-03
4098,15611,5,2022-12-18
2593,3210,5,2017-06-06
2943,11043,3,2018-03-13
9472,13313,4,2020-03-10
5688,6003,4,2015-08-16
3202,8871,5,2020-05-01
5680,1245,4,2017-08-07
9576,15477,5,2017-08-21
7301,16407,5,2018-06-25
8697,6081,3,2019-10-23
4219,7309,4,2019-12-14
9033,9986,5,2018-04-15
4674,9630,4,2020-01-11
4658,5326,5,2017-05-22
7804,11830,4,2015-03-03
3595,3004,3,2020-11-14
1164,12155,4,2022-08-19
319,10564,2,2018-01-29
9987,14455,1,2018-09-21
369,2669,3,2021-04-03
1069,10599,5,2019-06-16
4832,7069,5,2017-07-02
3007,8615,4,2020-01-25
1009,4715,5,2020-01-14
5049,502,4,2020-01-09
8642,1938,5,2019-05-26
5541,16044,4,2021-01-04
4818,15958,5,2020-05-17
209,14884,4,2018-05-09
8634,14233,4,2015-03-02
3275,9680,2,2016-06-14
2736,11361,1,2022-08-31
3158,7453,5,2021-10-22
2423,4739,4,2020-11-25
4604,3558,1,2015-12-29
4708,5017,5,2017-11-11
8922,7099,5,2019-06-16
2364,8566,5,2016-08-13
1042,8650,3,2017-01-20
8324,1252,4,2015-01-08
2311,1131,5,2018-02-16
7507,11313,5,2015-02-21
4242,5912,5,2016-03-26
2859,6473,5,2018-05-26
4898,7490,4,2019-03-07
2206,15867,4,2022-02-25
2433,5239,3,2017-07-31
1716,15712,3,2017-11-22
4766,11097,4,2017-07-29
5344,12048,4,2021-11-02
2499,10816,4,2019-10-05
6690,7030,5,2019-06-28
4321,13595,5,2020-03-08
4752,11194,5,2015-05-18
1604,1732,4,2022-12-25
8556,6286,1,2021-10-11
5489,2554,1,2020-09-12
2047,13542,1,2017-03-10
3460,2965,2,2019-01-15
3594,11316,4,2016-12-07
5449,6750,4,2020-08-21
7933,8312,5,2017-10-18
8211,4879,5,2018-02-06
1238,2914,5,2018-09-15
9457,11735,5,2019-05-27
4101,16338,4,2015-06-09
4325,13910,5,2019-03-26
3597,11212,5,2017-09-25
4800,10658,4,2021-05-29
5811,13354,5,2019-11-17
4244,15029,5,2015-01-30
961,2389,4,2016-04-15
3381,422,5,2019-04-04
648,3698,4,2015-05-08
1075,7300,5,2020-07-22
1845,2767,5,2021-05-13
7105,13456,5,2016-06-01
970,833,5,2022-12-13
3637,6361,4,2017-10-31
2314,6801,5,2021-12-15
5802,3272,5,2017-03-27
9824,10059,3,2020-07-01
4187,12480,5,2020-08-09
6468,9448,5,2019-09-06
2911,14321,5,2022-01-20
3290,10751,4,2017-12-26
8076,7451,4,2016-12-01
1955,1476,5,2016-05-05
2441,6016,5,2022-04-08
8117,6586,5,2019-11-16
1063,15927,4,2022-11-06
308,11798,5,2021-08-29
3865,8069,4,2019-10-18
1332,13373,5,2018-04-15
2813,10697,3,2015-06-17
3257,6954,5,2016-04-03
5715,10684,3,2017-04-05
2096,2608,4,2021-08-16
6339,11732,3,2015-01-29
7194,13652,5,2018-01-04
1332,10788,5,2022-03-10
1637,7704,5,2019-03-06
9655,3041,5,2018-11-17
1164,11426,5,2020-05-11
3718,3398,5,2022-03-19
2913,4882,5,2015-12-26
7930,10288,5,2016-01-14
6148,2711,2,2018-04-12
6201,5353,5,2016-10-30
6812,11130,4,2020-01-07
1629,8987,5,2018-03-12
6795,15957,4,2019-02-23
60,14653,3,2020-04-20
225,3689,5,2017-04-08
8921,15349,5,2015-12-12
1951,2668,5,2022-01-18
6523,4605,4,2018-03-18
7237,14956,5,2015-02-20
168,1787,2,2022-08-17
8216,14827,4,2020-09-15
4097,7739,4,2015-08-29
7634,2101,5,2017-03-08
2769,15194,2,2018-04-20
1750,15324,5,2022-05-23
1999,7456,5,2016-05-22
7671,15494,4,2018-08-01
108,16247,5,2018-06-03
4692,2983,5,2020-01-21
9940,691,5,2018-07-06
1223,13386,2,2021-01-10
8669,394,4,2015-03-22
1827,9892,4,2019-08-09
5844,15010,5,2018-10-05
6401,12210,5,2017-01-27
7896,11517,5,2019-12-03
8711,8241,5,2016-11-03
9221,738,3,2016-03-16
9217,15969,5,2017-11-11
2168,12245,5,2022-01-06
2422,13253,5,2020-10-08
3945,14154,5,2021-07-10
9247,7619,5,2022-09-16
1492,15157,5,2022-12-03
9134,7231,5,2018-12-20
3562,2644,3,2020-03-14
3139,16460,5,2015-10-14
9710,1369,5,2020-04-30
7500,10049,4,2016-08-22
7723,13318,5,2020-10-10
2409,8903,5,2022-09-15
2621,5135,3,2017-11-24
2560,10227,4,2015-11-04
7360,8005,4,2020-03-25
6537,3418,5,2022-11-02
6847,12447,4,2020-03-23
9334,9153,4,2022-09-16
629,5826,5,2022-06-04
7046,4181,5,2020-01-17
4299,3573,4,2022-01-18
4866,6008,4,2022-01-12
2105,8539,5,2021-04-24
130,538,4,2017-09-22
6535,4733,4,2022-03-14
1507,6483,4,2021-12-12
769,13279,5,2019-03-19
822,4666,2,2022-06-18
7149,1006,5,2019-07-02
4288,2984,5,2017-01-26
4322,5143,5,2021-05-30
866,14167,5,2022-05-06
7617,11634,5,2016-12-15
4878,9643,2,2020-05-20
5448,12506,5,2018-07-05
9602,8209,5,2019-04-04
4562,1838,5,2020-06-27
3682,1693,5,2017-11-01
6028,15340,4,2016-11-22
4625,3338,4,2022-09-18
1207,9148,4,2022-08-24
2485,3756,5,2017-03-28
3707,13702,3,2021-12-10
172,8550,2,2021-08-21
7201,2970,4,2016-08-14
4348,14944,4,2016-05-31
5311,15455,5,2020-04-12
3451,4264,5,2021-08-24
6991,6048,5,2015-09-16
1024,2054,4,2019-03-13
9582,7870,5,2018-12-17
5177,15013,5,2016-09-10
3657,4213,3,2020-08-09
3309,6309,5,2019-07-21
5649,10919,5,2020-10-30
8023,5507,5,2019-06-01
7530,8893,5,2017-02-10
9407,6812,3,2016-02-09
2779,4112,4,2016-11-25
4374,13647,2,2021-11-27
7793,9999,3,2019-07-11
1062,7299,4,2021-07-04
7467,12377,5,2016-04-08
3465,5496,4,2022-12-17
3114,12296,5,2018-12-21
9703,12546,4,2015-04-23
8651,136,4,2019-03-12
9628,9155,4,2021-09-02
4977,13270,4,2017-04-17
8929,10300,5,2018-08-16
4564,10264,4,2016-05-20
874,2187,2,2015-11-18
3147,314,4,2019-09-05
1726,1192,5,2018-02-05
8788,9706,4,2019-12-21
3671,1649,4,2015-11-26
5008,6190,2,2019-11-11
6431,56,3,2020-12-13
8543,9519,3,2020-01-02
4516,12690,5,2022-08-15
8376,4522,5,2016-04-12
7351,15449,5,2015-08-26
9439,7400,5,2022-11-07
6940,7880,4,2015-08-28
198,2989,5,2022-09-25
8116,11632,4,2021-10-22
9689,1550,4,2016-08-07
4324,10278,5,2016-04-21
1085,12156,1,2020-08-23
4294,10373,1,2019-10-27
9996,5299,1,2016-11-27
9207,10258,4,2022-12-24
1207,3052,4,2021-01-03
4594,15468,2,2020-03-04
4833,10682,4,2022-05-19
2295,12530,5,2022-08-18
2558,13164,4,2015-06-30
7797,12501,4,2016-04-16
1350,15859,5,2018-11-26
1289,14479,5,2015-12-21
2262,15865,5,2022-12-02
8747,1529,1,2017-06-09
7381,1696,4,2017-03-09
8758,7909,4,2016-07-05
4221,10186,4,2015-11-09
9,11007,4,2016-10-02
7380,16104,4,2021-03-19
6460,528,2,2015-12-07
9616,5771,5,2020-04-07
3412,8026,1,2016-01-31
8860,8322,5,2021-08-27
7257,3991,3,2020-06-11
5308,10499,5,2021-04-26
6674,7400,4,2019-09-27
6518,2508,3,2017-08-17
1779,70,2,2022-04-22
2787,10629,4,2015-06-15
4732,5317,4,2018-05-30
5366,14639,4,2022-02-24
8617,13615,5,2016-03-15
5544,8703,5,2018-07-30
9776,8767,5,2015-06-02
7954,15911,4,2021-11-12
1176,14278,2,2016-10-23
1945,15611,4,2022-10-20
4369,5927,5,2019-09-11
9545,8040,5,2015-01-30
7384,7826,2,2015-11-03
98,8656,3,2022-10-02
855,4757,5,2017-01-03
3929,14966,5,2016-01-13
2738,6008,4,2022-07-20
6454,6391,1,2021-02-28
1117,1029,5,2022-06-25
2134,15212,4,2018-08-14
166,12140,4,2020-11-14
7811,3881,1,2019-08-11
939,4629,5,2017-09-06
9873,8697,4,2020-05-17
6519,211,3,2015-08-31
8166,6798,5,2019-04-21
6795,14748,5,2021-07-02
2702,10460,5,2019-12-27
7161,5273,4,2020-08-26
2609,4287,5,2018-11-14
5541,10366,5,2020-07-05
3215,5451,5,2015-05-12
1536,9289,5,2019-10-26
326,15879,5,2022-02-03
5427,1616,2,2018-08-30
3133,7795,5,2016-01-19
6085,2163,5,2020-10-31
398,7520,2,2015-03-21
2376,46,5,2019-02-10
3210,933,2,2020-03-15
280,10436,1,2021-09-08
3042,15993,4,2022-09-04
6359,9502,4,2018-04-07
5690,14076,5,2016-08-15
6426,11829,2,2016-06-26
1383,27,4,2016-06-11
7116,3515,5,2020-12-02
7891,2164,5,2021-10-12
7971,840,2,2019-08-17
2105,11814,4,2016-03-25
7334,3243,4,2018-12-01
6718,2893,5,2018-09-06
1743,3335,4,2019-04-02
6900,5531,3,2020-07-25
4135,9833,5,2015-11-24
9047,2001,5,2016-07-16
4596,1221,5,2015-12-03
2888,14992,5,2018-07-25
1146,2143,5,2021-02-12
4856,6142,1,2022-10-06
8797,10218,4,2019-01-24
5639,11979,4,2018-06-16
2734,1379,4,2015-03-27
2808,4833,5,2022-08-31
3904,3239,5,2016-03-09
4082,5620,5,2018-06-30
9218,4472,5,2018-07-14
8961,15026,5,2022-04-13
7830,3909,5,2021-10-30
1984,13657,4,2017-08-01
5452,4828,5,2017-03-24
1560,7359,5,2015-02-01
8180,15056,4,2022-06-16
1151,11120,3,2015-08-29
2790,14541,5,2016-07-26
8169,2424,4,2019-08-05
6560,12569,4,2018-01-03
8880,7973,5,2021-02-07
7742,7583,5,2020-05-23
1042,2618,3,2022-01-19
4658,6374,4,2015-12-24
6037,2828,4,2016-04-14
1555,13101,5,2016-05-04
48,11596,5,2018-02-13
8984,14897,5,2016-05-27
2213,5470,3,2015-05-05
4976,11113,4,2017-05-01
4790,2790,5,2015-09-28
1978,5279,5,2021-04-04
4347,5081,3,2020-04-26
9545,2690,5,2022-02-06
1623,5747,1,2019-03-16
817,4826,4,2018-11-26
1320,13227,4,2022-12-14
7061,7371,1,2021-11-06
7410,5216,5,2016-02-22
6675,5537,2,2021-06-10
4354,2630,1,2015-10-08
7332,4530,2,2022-12-17
6245,10115,1,2019-05-04
8292,13046,4,2018-12-24
8180,16396,5,2017-01-25
5225,11554,1,2019-06-04
466,15205,4,2015-03-23
7773,11577,5,2020-07-05
4321,12915,5,2019-11-01
9183,15090,5,2021-05-13
4873,73,2,2022-04-13
7140,9056,3,2015-12-05
6774,14153,1,2015-05-16
8410,5937,1,2018-08-14
505,2265,5,2018-04-05
8358,11545,5,2022-08-04
676,14278,4,2017-06-01
7464,4978,4,2021-11-04
4253,2752,5,2019-05-23
2208,7566,3,2022-11-26
5165,13379,1,2022-07-07
7515,1798,3,2017-02-24
614,5428,4,2015-11-10
8779,7558,4,2018-07-01
7919,8501,4,2021-12-01
4078,5162,5,2020-09-03
2380,11712,5,2019-09-02
8306,3477,4,2018-01-17
4219,16240,1,2015-05-31
4191,13897,3,2018-08-31
8758,9834,2,2021-03-26
6074,13711,5,2019-09-29
3481,11385,5,2015-10-22
9661,623,5,2022-10-20
1553,14298,5,2022-05-12
1271,926,3,2022-10-22
3940,10216,5,2019-03-30
3571,6393,1,2017-08-16
3750,8346,3,2020-11-20
77,15373,2,2017-07-12
3682,10662,5,2019-12-27
2539,6833,1,2021-03-09
1438,8413,1,2017-07-15
2052,2888,5,2020-03-27
4135,286,4,2022-07-30
9371,9997,4,2016-09-04
1379,6300,2,2018-05-28
5098,1725,4,2020-01-10
357,15700,4,2020-08-04
1184,10401,2,2020-06-23
5365,12563,5,2021-03-27
3715,671,4,2019-03-02
5356,14977,1,2017-01-28
2667,8914,4,2019-01-17
834,16277,4,2015-07-18
8393,4607,5,2015-08-27
1611,16423,2,2017-11-19
3548,9985,4,2015-12-08
9096,9341,1,2017-08-13
1454,12393,5,2022-06-19
4412,1505,3,2016-11-30
5518,9201,2,2017-09-27
8955,1799,5,2016-03-23
2029,7985,2,2019-11-29
6316,13895,4,2021-02-03
6292,12119,5,2015-02-19
6817,1876,4,2018-11-30
2371,7240,2,2018-08-15
4306,12139,3,2017-06-02
3958,6674,2,2019-05-10
7383,15411,1,2019-01-22
6608,1166,4,2015-03-13
4882,13066,4,2018-02-19
873,13829,2,2017-09-23
8103,8193,5,2021-01-26
3378,8344,5,2022-10-15
9769,15782,2,2017-01-27
7726,8779,2,2019-01-12
8028,16464,1,2022-01-29
5005,10794,5,2020-07-14
9015,11677,5,2017-12-02
1360,8171,5,2021-02-05
9783,7841,4,2017-11-26
2002,5027,1,2017-02-07
4214,15444,3,2017-09-18
1467,6377,5,2022-04-15
9412,13291,5,2021-08-05
7954,8027,4,2015-06-28
3742,11760,2,2017-03-03
6585,7693,4,2020-02-25
3243,483,4,2022-12-23
7933,7439,4,2015-08-14
6166,15914,1,2022-07-14
6584,12626,4,2022-05-17
6718,13009,4,2022-05-19
9423,9282,5,2020-06-27
4716,8844,3,2018-11-15
3719,12650,4,2019-03-30
6495,2020,1,2016-01-11
4619,1902,5,2016-08-23
3910,9437,2,2016-06-27
2609,16479,4,2022-10-29
2714,6228,1,2016-08-25
8295,868,1,2018-09-09
3850,9810,5,2015-05-19
7961,3385,5,2019-08-19
9908,6297,4,2016-06-09
9748,8544,4,2017-07-08
6593,9298,4,2020-05-04
4829,2882,4,2017-08-30
7805,4108,1,2016-07-10
4637,8544,4,2021-07-15
5683,12911,3,2019-02-08
162,20,3,2018-09-19
8735,16109,5,2017-05-13
6505,7528,5,2017-01-22
5001,4652,4,2022-06-10
4804,0,5,2017-07-24
7551,2187,4,2016-05-12
7477,398,5,2022-10-10
5389,11886,3,2022-02-27
7026,10708,4,2022-08-17
4719,9049,5,2018-05-21
6562,6547,3,2020-10-12
1612,14323,5,2016-02-24
7968,7933,4,2018-04-23
2998,6800,4,2017-10-06
5959,8366,4,2019-12-29
8207,13730,5,2020-04-21
7897,9405,3,2018-12-10
8148,16027,4,2018-03-05
7873,478,4,2016-04-10
1059,13388,5,2018-05-23
4028,13311,5,2015-09-07
9410,218,4,2015-01-03
3733,992,2,2015-05-03
7733,15226,4,2015-02-05
4954,11385,4,2022-09-02
2695,2852,5,2020-03-23
4270,11875,5,2015-07-06
6616,3319,5,2017-07-14
2553,2560,2,2019-09-13
3011,16100,4,2015-11-12
5207,4180,5,2018-10-31
8341,5417,4,2017-06-20
4875,13596,5,2019-11-02
88,3568,5,2016-12-03
4773,12242,1,2015-09-03
1034,11607,4,2019-04-27
629,13910,4,2016-06-27
3486,14330,4,2021-10-19
4102,12741,4,2020-05-23
9161,15707,3,2021-10-12
2219,123,4,2015-09-30
7131,10724,4,2016-06-07
4243,5306,3,2021-09-09
9581,9409,1,2019-05-23
5891,9091,1,2021-09-06
5753,11540,3,2019-06-08
8272,14654,2,2019-02-04
3688,3377,2,2015-04-27
4470,287,1,2021-10-04
1048,9724,1,2022-01-05
8427,12697,2,2022-12-12
8910,12217,1,2015-02-10
3722,2590,5,2019-09-23
4830,6119,4,2021-05-08
3963,5500,4,2015-05-12
4564,861,4,2016-08-11
7502,15091,5,2017-09-24
7344,126,5,2016-03-31
1756,1483,3,2015-06-18
6941,15240,2,2019-02-08
9352,1698,3,2017-12-12
9078,2312,4,2019-05-22
2340,15283,3,2019-04-07
7677,5897,4,2022-10-20
8515,13946,4,2018-02-05
6624,11098,3,2019-08-13
250,10430,5,2017-09-07
4730,16053,4,2020-04-06
5851,8518,4,2018-09-18
4144,14839,1,2019-07-28
9035,6530,5,2017-02-25
9745,13876,4,2022-10-08
4263,1988,5,2019-02-04
4807,12699,1,2018-01-20
6338,10170,5,2016-03-17
5638,3769,5,2022-09-05
694,8237,1,2021-09-17
1100,9707,5,2022-09-20
9601,1009,4,2020-11-01
6078,8124,2,2017-02-23
760,13473,4,2016-04-11
8103,997,5,2018-10-10
4998,14453,5,2018-12-01
163,15684,3,2020-11-26
9507,5937,4,2019-05-12
1380,13700,1,2019-07-16
4128,4018,4,2021-03-14
7692,3108,4,2018-12-24
1726,6250,4,2020-05-22
4243,4452,5,2017-09-27
2429,10327,5,2018-01-28
4552,2280,2,2018-11-04
2104,928,2,2017-11-02
1182,5069,5,2019-11-24
8678,3196,3,2020-01-18
7023,11395,5,2015-12-28
5274,1471,3,2020-07-24
5340,8036,4,2018-10-31
6836,3428,5,2018-10-31
7035,5866,5,2015-11-27
6425,5582,4,2018-07-11
456,2418,4,2021-01-16
5976,16058,5,2020-02-24
6611,6200,5,2021-03-02
8343,1601,4,2022-02-15
2454,3083,5,2022-11-15
6342,2006,4,2022-01-11
6990,14099,4,2022-12-18
4221,7058,5,2019-12-03
1568,11954,4,2016-07-03
6817,4827,5,2017-08-05
383,7614,2,2020-04-01
7119,1143,3,2016-10-28
7132,16111,5,2015-12-22
6237,3451,5,2018-07-19
780,15393,4,2022-05-13
1377,2619,5,2019-04-28
9799,749,5,2020-05-14
4731,13954,3,2016-11-20
9423,10004,3,2015-06-22
2384,12965,4,2021-04-08
6294,13018,2,2021-09-18
1753,208,4,2018-04-06
7515,10165,2,2018-08-04
5868,13268,2,2017-12-28
2203,10072,5,2021-09-04
7115,12628,4,2019-03-30
8614,3764,4,2022-08-05
5251,525,2,2018-02-01
1356,15707,4,2018-11-20
9376,15605,3,2017-05-17
6051,11267,4,2019-12-27
3371,2482,4,2020-09-24
680,3830,5,2017-07-15
9335,7621,4,2015-03-23
6872,16332,5,2021-08-23
4814,4422,4,2020-12-17
1743,3324,5,2022-11-11
2627,13890,4,2021-10-03
892,11538,4,2019-11-17
6828,15038,4,2019-01-26
3523,16279,4,2019-11-20
2065,5798,4,2019-11-30
1694,6343,1,2019-10-09
849,4496,5,2021-12-01
6311,4910,4,2020-03-22
4869,5418,4,2021-05-01
8569,11656,3,2018-06-27
3266,4427,5,2016-10-20
2520,1822,4,2019-11-04
383,2134,5,2022-11-20
6455,2779,5,2017-04-14
9462,7670,5,2019-07-14
7750,12337,4,2021-06-07
9049,9383,4,2016-12-25
5558,664,4,2021-09-02
8083,13060,5,2016-02-11
4403,3271,3,2018-05-14
504,15291,1,2018-04-04
8382,1147,4,2015-03-15
443,14439,2,2018-06-05
4818,9815,1,2022-07-01
8161,12973,5,2020-09-12
5291,3697,3,2021-11-01
4397,3196,5,2016-01-17
4415,4129,2,2016-01-06
6816,10436,4,2020-01-31
6946,12493,5,2015-07-03
3263,1420,3,2020-12-27
1465,1306,4,2018-02-21
7975,8450,3,2022-07-03
3691,3309,2,2022-07-19
3102,8372,4,2022-10-22
3167,3818,5,2022-04-22
8479,15420,4,2016-03-09
2703,6633,2,2020-04-06
7700,12491,5,2017-05-09
7805,2006,5,2017-03-19
1746,5422,5,2015-01-07
5752,14079,5,2018-06-16
5288,16061,3,2021-03-03
1903,3930,1,2020-11-15
1077,7384,4,2019-10-20
7975,13606,4,2016-01-18
9521,10141,4,2015-03-23
7703,4782,4,2018-06-15
2588,6334,4,2016-09-29
6400,1295,4,2022-10-09
2451,1080,3,2019-02-25
4014,2361,3,2018-06-10
3070,5493,5,2015-09-20
1309,4697,5,2015-08-16
2892,8753,4,2019-10-21
5523,9388,3,2018-02-16
3230,1641,1,2022-07-05
1275,13262,2,2015-11-11
7076,7115,4,2020-04-10
2109,15728,1,2015-01-07
3287,7064,1,2015-05-18
6440,7490,2,2016-09-15
8211,3913,2,2021-05-25
5692,7490,2,2021-05-13
2729,8621,2,2021-03-11
342,2164,1,2018-01-27
2444,14451,4,2015-03-26
2324,8527,4,2019-02-15
8183,725,4,2020-03-06
6013,7873,2,2016-06-11
4873,3316,3,2015-12-23
7206,9081,5,2019-03-01
1934,9887,4,2017-11-06
403,9969,4,2021-05-06
1666,1976,4,2021-04-10
4753,2579,2,2022-08-13
30,2102,3,2017-04-22
9428,8395,4,2016-07-11
7809,9337,2,2015-09-20
1207,4577,4,2017-07-09
1509,3218,3,2016-12-30
2352,913,2,2015-08-18
5513,8749,3,2015-10-22
1202,12435,1,2022-08-02
5451,887,1,2015-01-31
1756,2881,2,2017-03-31
8247,399,2,2020-12-17
686,12326,1,2019-06-23
8832,1493,5,2015-06-07
7740,11329,2,2021-10-29
2678,6021,1,2021-06-17
8469,12095,1,2018-06-10
436,4256,3,2020-06-14
4076,15444,4,2017-10-25
2920,8009,3,2016-05-22
1263,11741,4,2017-07-09
4849,1316,5,2018-05-02
3939,4909,5,2020-09-14
5167,13119,2,2015-10-18
1405,5389,2,2020-07-24
7529,13591,3,2019-11-14
8813,6747,4,2021-02-13
9299,13434,5,2019-01-28
3796,659,4,2018-11-27
7114,10786,5,2018-09-15
7772,324,5,2020-12-15
1533,13932,3,2018-11-10
3893,2614,5,2017-06-14
8365,16020,5,2019-07-24
7326,9376,3,2016-04-30
544,6793,4,2019-05-19
4368,16146,2,2017-07-20
7304,7111,3,2017-06-25
3125,13465,5,2019-12-31
6515,2305,2,2019-05-12
4395,4525,3,2017-07-10
862,6666,4,2018-01-21
4476,10701,4,2022-03-09
6575,1862,1,2017-01-08
6790,13209,3,2015-06-20
8165,16388,5,2019-05-25
6655,7858,5,2017-06-13
6923,15181,5,2022-10-15
2559,9051,5,2019-06-18
9392,5183,4,2015-02-18
7739,14291,5,2018-05-20
7450,10839,5,2016-04-28
4148,2380,2,2015-07-07
7719,15419,3,2022-02-23
9726,3038,5,2016-07-04
2513,11128,4,2016-05-02
3019,720,5,2017-09-09
7635,2679,5,2022-03-01
8875,11823,5,2016-02-01
2053,1115,4,2015-03-18
4567,15798,5,2021-09-09
8126,813,4,2015-11-08
2342,13560,2,2021-12-25
7085,13644,5,2021-08-17
3185,12253,5,2018-09-23
714,3767,3,2017-09-22
5569,11293,4,2021-05-03
9404,2154,5,2017-10-15
9961,3898,5,2019-11-21
3471,1638,4,2019-06-21
3968,2430,2,2017-10-27
4706,14147,4,2021-05-07
736,2894,5,2016-10-16
8145,6050,4,2016-02-04
6099,13419,5,2015-10-24
1601,8229,5,2022-08-19
1655,2252,5,2017-09-25
1765,160,5,2017-01-14
2487,14830,2,2019-09-09
2704,12835,4,2022-02-11
3496,5233,4,2016-02-27
6125,8636,4,2018-02-10
3588,1238,4,2018-01-09
1364,238,3,2022-08-15
6970,12805,4,2018-12-20
2217,14540,4,2020-05-25
3598,2606,5,2015-05-02
6234,11682,5,2018-07-13
1874,7691,4,2018-12-01
2463,14762,5,2016-02-05
4475,14360,4,2017-09-09
3359,9387,2,2022-10-10
7307,6859,3,2015-04-25
9589,7389,5,2019-04-19
525,15058,4,2018-06-25
7018,3218,4,2016-01-09
6713,7362,5,2015-06-18
2942,12496,2,2016-07-10
1030,13479,5,2021-04-16
9835,6458,2,2016-05-02
1958,2270,4,2016-11-16
3386,1289,2,2018-07-21
