id,customer,accommodation,start_date,end_date,cost
3878,6316,13895,2021-01-27,2021-01-30,570.0
3879,6292,12119,2015-02-12,2015-02-15,450.0
3880,6817,1876,2018-11-23,2018-11-26,360.0
3881,2371,7240,2018-08-08,2018-08-11,651.0
3882,4306,12139,2017-05-26,2017-05-29,921.0
3883,3958,6674,2019-05-03,2019-05-06,429.0
3884,7383,15411,2019-01-15,2019-01-18,450.0
3885,6608,1166,2015-03-06,2015-03-09,1635.0
3886,4882,13066,2018-02-12,2018-02-15,600.0
3887,873,13829,2017-09-16,2017-09-19,555.0
3888,8103,8193,2021-01-19,2021-01-22,96.0
3889,3378,8344,2022-10-08,2022-10-11,375.0
3890,9769,15782,2017-01-20,2017-01-23,1320.0
3891,7726,8779,2019-01-05,2019-01-08,360.0
3892,8028,16464,2022-01-22,2022-01-25,885.0
3893,5005,10794,2020-07-07,2020-07-10,480.0
3894,9015,11677,2017-11-25,2017-11-28,828.0
3895,1360,8171,2021-01-29,2021-02-01,525.0
3896,9783,7841,2017-11-19,2017-11-22,660.0
3897,2002,5027,2017-01-31,2017-02-03,510.0
3898,4214,15444,2017-09-11,2017-09-14,345.0
3899,1467,6377,2022-04-08,2022-04-11,525.0
3900,9412,13291,2021-07-29,2021-08-01,330.0
3901,7954,8027,2015-06-21,2015-06-24,450.0
3902,3742,11760,2017-02-24,2017-02-27,450.0
3903,6585,7693,2020-02-18,2020-02-21,630.0
3904,3243,483,2022-12-16,2022-12-19,420.0
3905,7933,7439,2015-08-07,2015-08-10,279.0
3906,6166,15914,2022-07-07,2022-07-10,360.0
3907,6584,12626,2022-05-10,2022-05-13,765.0
3908,6718,13009,2022-05-12,2022-05-15,966.0
3909,9423,9282,2020-06-20,2020-06-23,87.0
3910,4716,8844,2018-11-08,2018-11-11,285.0
3911,3719,12650,2019-03-23,2019-03-26,1260.0
3912,6495,2020,2016-01-04,2016-01-07,525.0
3913,4619,1902,2016-08-16,2016-08-19,660.0
3914,3910,9437,2016-06-20,2016-06-23,318.0
3915,2609,16479,2022-10-22,2022-10-25,324.0
3916,2714,6228,2016-08-18,2016-08-21,390.0
3917,8295,868,2018-09-02,2018-09-05,1650.0
3918,3850,9810,2015-05-12,2015-05-15,375.0
3919,7961,3385,2019-08-12,2019-08-15,495.0
3920,9908,6297,2016-06-02,2016-06-05,720.0
3921,9748,8544,2017-07-01,2017-07-04,486.0
3922,6593,9298,2020-04-27,2020-04-30,69.0
3923,4829,2882,2017-08-23,2017-08-26,900.0
3924,7805,4108,2016-07-03,2016-07-06,360.0
3925,4637,8544,2021-07-08,2021-07-11,486.0
3926,5683,12911,2019-02-01,2019-02-04,714.0
3927,162,20,2018-09-12,2018-09-15,450.0
3928,8735,16109,2017-05-06,2017-05-09,867.0
3929,6505,7528,2017-01-15,2017-01-18,273.0
3930,5001,4652,2022-06-03,2022-06-06,315.0
3931,4804,0,2017-07-17,2017-07-20,1275.0
3932,7551,2187,2016-05-05,2016-05-08,450.0
3933,7477,398,2022-10-03,2022-10-06,855.0
3934,5389,11886,2022-02-20,2022-02-23,1080.0
3935,7026,10708,2022-08-10,2022-08-13,750.0
3936,4719,9049,2018-05-14,2018-05-17,156.0
3937,6562,6547,2020-10-05,2020-10-08,990.0
3938,1612,14323,2016-02-17,2016-02-20,489.0
3939,7968,7933,2018-04-16,2018-04-19,675.0
3940,2998,6800,2017-09-29,2017-10-02,90.0
3941,5959,8366,2019-12-22,2019-12-25,825.0
3942,8207,13730,2020-04-14,2020-04-17,915.0
3943,7897,9405,2018-12-03,2018-12-06,606.0
3944,8148,16027,2018-02-26,2018-03-01,1236.0
3945,7873,478,2016-04-03,2016-04-06,750.0
3946,1059,13388,2018-05-16,2018-05-19,675.0
3947,4028,13311,2015-08-31,2015-09-03,477.0
3948,9410,218,2014-12-27,2014-12-30,570.0
3949,3733,992,2015-04-26,2015-04-29,420.0
3950,7733,15226,2015-01-29,2015-02-01,867.0
3951,4954,11385,2022-08-26,2022-08-29,450.0
3952,2695,2852,2020-03-16,2020-03-19,615.0
3953,4270,11875,2015-06-29,2015-07-02,681.0
3954,6616,3319,2017-07-07,2017-07-10,300.0
3955,2553,2560,2019-09-06,2019-09-09,975.0
3956,3011,16100,2015-11-05,2015-11-08,600.0
3957,5207,4180,2018-10-24,2018-10-27,867.0
3958,8341,5417,2017-06-13,2017-06-16,300.0
3959,4875,13596,2019-10-26,2019-10-29,297.0
3960,88,3568,2016-11-26,2016-11-29,540.0
3961,4773,12242,2015-08-27,2015-08-30,870.0
3963,1034,11607,2019-04-20,2019-04-23,1023.0
3964,629,13910,2016-06-20,2016-06-23,642.0
3965,3486,14330,2021-10-12,2021-10-15,372.0
3966,4102,12741,2020-05-16,2020-05-19,1176.0
3967,9161,15707,2021-10-05,2021-10-08,270.0
3968,2219,123,2015-09-23,2015-09-26,750.0
3969,7131,10724,2016-05-31,2016-06-03,747.0
3970,4243,5306,2021-09-02,2021-09-05,615.0
3971,9581,9409,2019-05-16,2019-05-19,480.0
3972,5891,9091,2021-08-30,2021-09-02,210.0
3973,5753,11540,2019-06-01,2019-06-04,870.0
3974,8272,14654,2019-01-28,2019-01-31,540.0
3975,3688,3377,2015-04-20,2015-04-23,360.0
3976,4470,287,2021-09-27,2021-09-30,597.0
3977,1048,9724,2021-12-29,2022-01-01,546.0
3978,8427,12697,2022-12-05,2022-12-08,900.0
3979,8910,12217,2015-02-03,2015-02-06,825.0
3980,3722,2590,2019-09-16,2019-09-19,357.0
3981,4830,6119,2021-05-01,2021-05-04,114.0
3982,3963,5500,2015-05-05,2015-05-08,315.0
3983,4564,861,2016-08-04,2016-08-07,300.0
3984,7502,15091,2017-09-17,2017-09-20,435.0
3985,7344,126,2016-03-24,2016-03-27,438.0
3986,1756,1483,2015-06-11,2015-06-14,576.0
3987,6941,15240,2019-02-01,2019-02-04,1050.0
3988,9352,1698,2017-12-05,2017-12-08,477.0
3989,9078,2312,2019-05-15,2019-05-18,390.0
3990,2340,15283,2019-03-31,2019-04-03,900.0
3991,7677,5897,2022-10-13,2022-10-16,405.0
3992,8515,13946,2018-01-29,2018-02-01,279.0
3993,6624,11098,2019-08-06,2019-08-09,750.0
3994,250,10430,2017-08-31,2017-09-03,525.0
3995,4730,16053,2020-03-30,2020-04-02,360.0
3996,5851,8518,2018-09-11,2018-09-14,1032.0
3997,4144,14839,2019-07-21,2019-07-24,687.0
3998,9035,6530,2017-02-18,2017-02-21,840.0
3999,9745,13876,2022-10-01,2022-10-04,291.0
4000,4263,1988,2019-01-28,2019-01-31,540.0
4001,4807,12699,2018-01-13,2018-01-16,600.0
4002,6338,10170,2016-03-10,2016-03-13,390.0
4003,5638,3769,2022-08-29,2022-09-01,165.0
4004,694,8237,2021-09-10,2021-09-13,600.0
4005,1100,9707,2022-09-13,2022-09-16,1083.0
4006,9601,1009,2020-10-25,2020-10-28,450.0
4007,6078,8124,2017-02-16,2017-02-19,555.0
4008,760,13473,2016-04-04,2016-04-07,462.0
4009,8103,997,2018-10-03,2018-10-06,504.0
4010,4998,14453,2018-11-24,2018-11-27,1179.0
4011,163,15684,2020-11-19,2020-11-22,177.0
4012,9507,5937,2019-05-05,2019-05-08,360.0
4013,1380,13700,2019-07-09,2019-07-12,438.0
4014,4128,4018,2021-03-07,2021-03-10,450.0
4015,7692,3108,2018-12-17,2018-12-20,306.0
4016,1726,6250,2020-05-15,2020-05-18,525.0
4017,4243,4452,2017-09-20,2017-09-23,2985.0
4018,2429,10327,2018-01-21,2018-01-24,465.0
4019,4552,2280,2018-10-28,2018-10-31,600.0
4020,2104,928,2017-10-26,2017-10-29,15750.0
4021,1182,5069,2019-11-17,2019-11-20,900.0
4022,8678,3196,2020-01-11,2020-01-14,525.0
4023,7023,11395,2015-12-21,2015-12-24,1242.0
4024,5274,1471,2020-07-17,2020-07-20,1050.0
4025,5340,8036,2018-10-24,2018-10-27,750.0
4026,6836,3428,2018-10-24,2018-10-27,975.0
4027,7035,5866,2015-11-20,2015-11-23,483.0
4028,6425,5582,2018-07-04,2018-07-07,876.0
4029,456,2418,2021-01-09,2021-01-12,423.0
4030,5976,16058,2020-02-17,2020-02-20,744.0
4032,6611,6200,2021-02-23,2021-02-26,360.0
4033,8343,1601,2022-02-08,2022-02-11,255.0
4034,2454,3083,2022-11-08,2022-11-11,360.0
4035,6342,2006,2022-01-04,2022-01-07,789.0
4036,6990,14099,2022-12-11,2022-12-14,348.0
4037,4221,7058,2019-11-26,2019-11-29,750.0
4038,1568,11954,2016-06-26,2016-06-29,663.0
4039,6817,4827,2017-07-29,2017-08-01,636.0
4040,383,7614,2020-03-25,2020-03-28,246.0
4041,7119,1143,2016-10-21,2016-10-24,150.0
4042,7132,16111,2015-12-15,2015-12-18,420.0
4043,6237,3451,2018-07-12,2018-07-15,1350.0
4044,780,15393,2022-05-06,2022-05-09,1758.0
4045,1377,2619,2019-04-21,2019-04-24,225.0
4046,9799,749,2020-05-07,2020-05-10,273.0
4047,4731,13954,2016-11-13,2016-11-16,495.0
4048,9423,10004,2015-06-15,2015-06-18,405.0
4049,2384,12965,2021-04-01,2021-04-04,633.0
4050,6294,13018,2021-09-11,2021-09-14,450.0
4051,1753,208,2018-03-30,2018-04-02,825.0
4052,7515,10165,2018-07-28,2018-07-31,597.0
4053,5868,13268,2017-12-21,2017-12-24,1200.0
4054,2203,10072,2021-08-28,2021-08-31,453.0
4055,7115,12628,2019-03-23,2019-03-26,564.0
4056,8614,3764,2022-07-29,2022-08-01,360.0
4057,5251,525,2018-01-25,2018-01-28,447.0
4058,1356,15707,2018-11-13,2018-11-16,270.0
4059,9376,15605,2017-05-10,2017-05-13,1050.0
4060,6051,11267,2019-12-20,2019-12-23,408.0
4061,3371,2482,2020-09-17,2020-09-20,465.0
4062,680,3830,2017-07-08,2017-07-11,225.0
4063,9335,7621,2015-03-16,2015-03-19,975.0
4064,6872,16332,2021-08-16,2021-08-19,600.0
4065,4814,4422,2020-12-10,2020-12-13,2694.0
4066,1743,3324,2022-11-04,2022-11-07,210.0
4067,2627,13890,2021-09-26,2021-09-29,1287.0
4068,892,11538,2019-11-10,2019-11-13,690.0
4069,6828,15038,2019-01-19,2019-01-22,1200.0
4070,3523,16279,2019-11-13,2019-11-16,147.0
4071,2065,5798,2019-11-23,2019-11-26,525.0
4072,1694,6343,2019-10-02,2019-10-05,363.0
4073,849,4496,2021-11-24,2021-11-27,558.0
4074,6311,4910,2020-03-15,2020-03-18,627.0
4075,4869,5418,2021-04-24,2021-04-27,885.0
4076,8569,11656,2018-06-20,2018-06-23,1350.0
4077,3266,4427,2016-10-13,2016-10-16,270.0
4078,2520,1822,2019-10-28,2019-10-31,468.0
4079,383,2134,2022-11-13,2022-11-16,375.0
4081,6455,2779,2017-04-07,2017-04-10,435.0
4082,9462,7670,2019-07-07,2019-07-10,270.0
4083,7750,12337,2021-05-31,2021-06-03,1500.0
4084,9049,9383,2016-12-18,2016-12-21,270.0
4085,5558,664,2021-08-26,2021-08-29,750.0
4086,8083,13060,2016-02-04,2016-02-07,525.0
4087,4403,3271,2018-05-07,2018-05-10,300.0
4088,504,15291,2018-03-28,2018-03-31,1008.0
4089,8382,1147,2015-03-08,2015-03-11,750.0
4090,443,14439,2018-05-29,2018-06-01,375.0
4091,4818,9815,2022-06-24,2022-06-27,465.0
4092,8161,12973,2020-09-05,2020-09-08,465.0
4093,5291,3697,2021-10-25,2021-10-28,315.0
4094,4397,3196,2016-01-10,2016-01-13,525.0
4095,4415,4129,2015-12-30,2016-01-02,720.0
4096,6816,10436,2020-01-24,2020-01-27,1047.0
4097,6946,12493,2015-06-26,2015-06-29,300.0
4098,3263,1420,2020-12-20,2020-12-23,330.0
4099,1465,1306,2018-02-14,2018-02-17,450.0
4100,7975,8450,2022-06-26,2022-06-29,624.0
4101,3691,3309,2022-07-12,2022-07-15,450.0
4102,3102,8372,2022-10-15,2022-10-18,210.0
4103,3167,3818,2022-04-15,2022-04-18,630.0
4104,8479,15420,2016-03-02,2016-03-05,399.0
4105,2703,6633,2020-03-30,2020-04-02,585.0
4106,7700,12491,2017-05-02,2017-05-05,540.0
4108,7805,2006,2017-03-12,2017-03-15,789.0
4110,1746,5422,2014-12-31,2015-01-03,225.0
4111,5752,14079,2018-06-09,2018-06-12,288.0
4112,5288,16061,2021-02-24,2021-02-27,390.0
4113,1903,3930,2020-11-08,2020-11-11,750.0
4114,1077,7384,2019-10-13,2019-10-16,300.0
4115,7975,13606,2016-01-11,2016-01-14,630.0
4116,9521,10141,2015-03-16,2015-03-19,360.0
4118,7703,4782,2018-06-08,2018-06-11,375.0
4119,2588,6334,2016-09-22,2016-09-25,549.0
4120,6400,1295,2022-10-02,2022-10-05,450.0
4121,2451,1080,2019-02-18,2019-02-21,270.0
4122,4014,2361,2018-06-03,2018-06-06,315.0
4123,3070,5493,2015-09-13,2015-09-16,750.0
4124,1309,4697,2015-08-09,2015-08-12,324.0
4125,2892,8753,2019-10-14,2019-10-17,651.0
4126,5523,9388,2018-02-09,2018-02-12,1470.0
4127,3230,1641,2022-06-28,2022-07-01,267.0
4128,1275,13262,2015-11-04,2015-11-07,900.0
4129,7076,7115,2020-04-03,2020-04-06,267.0
4130,2109,15728,2014-12-31,2015-01-03,468.0
4131,3287,7064,2015-05-11,2015-05-14,4500.0
4132,6440,7490,2016-09-08,2016-09-11,630.0
4133,8211,3913,2021-05-18,2021-05-21,450.0
4134,5692,7490,2021-05-06,2021-05-09,630.0
4135,2729,8621,2021-03-04,2021-03-07,366.0
4136,342,2164,2018-01-20,2018-01-23,393.0
4137,2444,14451,2015-03-19,2015-03-22,243.0
4138,2324,8527,2019-02-08,2019-02-11,570.0
4139,8183,725,2020-02-28,2020-03-02,525.0
4140,6013,7873,2016-06-04,2016-06-07,666.0
4141,4873,3316,2015-12-16,2015-12-19,600.0
4142,7206,9081,2019-02-22,2019-02-25,1350.0
4143,1934,9887,2017-10-30,2017-11-02,570.0
4144,403,9969,2021-04-29,2021-05-02,1017.0
4145,1666,1976,2021-04-03,2021-04-06,900.0
4147,4753,2579,2022-08-06,2022-08-09,750.0
4148,30,2102,2017-04-15,2017-04-18,675.0
4149,9428,8395,2016-07-04,2016-07-07,990.0
4150,7809,9337,2015-09-13,2015-09-16,102.0
4152,1207,4577,2017-07-02,2017-07-05,402.0
4153,1509,3218,2016-12-23,2016-12-26,1197.0
4154,2352,913,2015-08-11,2015-08-14,597.0
4156,5513,8749,2015-10-15,2015-10-18,300.0
4157,1202,12435,2022-07-26,2022-07-29,360.0
4158,5451,887,2015-01-24,2015-01-27,417.0
4159,1756,2881,2017-03-24,2017-03-27,825.0
4160,8247,399,2020-12-10,2020-12-13,270.0
4161,686,12326,2019-06-16,2019-06-19,567.0
4162,8832,1493,2015-05-31,2015-06-03,585.0
4163,7740,11329,2021-10-22,2021-10-25,444.0
4165,2678,6021,2021-06-10,2021-06-13,690.0
4166,8469,12095,2018-06-03,2018-06-06,1584.0
4167,436,4256,2020-06-07,2020-06-10,450.0
4168,4076,15444,2017-10-18,2017-10-21,345.0
4169,2920,8009,2016-05-15,2016-05-18,663.0
4170,1263,11741,2017-07-02,2017-07-05,3300.0
4171,4849,1316,2018-04-25,2018-04-28,450.0
4172,3939,4909,2020-09-07,2020-09-10,285.0
4173,5167,13119,2015-10-11,2015-10-14,228.0
4174,1405,5389,2020-07-17,2020-07-20,408.0
4175,7529,13591,2019-11-07,2019-11-10,1140.0
4177,8813,6747,2021-02-06,2021-02-09,1476.0
4178,9299,13434,2019-01-21,2019-01-24,900.0
4179,3796,659,2018-11-20,2018-11-23,525.0
4180,7114,10786,2018-09-08,2018-09-11,435.0
4181,7772,324,2020-12-08,2020-12-11,237.0
4182,1533,13932,2018-11-03,2018-11-06,585.0
4183,3893,2614,2017-06-07,2017-06-10,225.0
4184,8365,16020,2019-07-17,2019-07-20,600.0
4185,7326,9376,2016-04-23,2016-04-26,510.0
4186,544,6793,2019-05-12,2019-05-15,9600.0
4187,4368,16146,2017-07-13,2017-07-16,597.0
4188,7304,7111,2017-06-18,2017-06-21,330.0
4189,3125,13465,2019-12-24,2019-12-27,402.0
4190,6515,2305,2019-05-05,2019-05-08,645.0
4191,4395,4525,2017-07-03,2017-07-06,360.0
4192,862,6666,2018-01-14,2018-01-17,999.0
4193,4476,10701,2022-03-02,2022-03-05,2100.0
4194,6575,1862,2017-01-01,2017-01-04,450.0
4195,6790,13209,2015-06-13,2015-06-16,294.0
4196,8165,16388,2019-05-18,2019-05-21,450.0
4197,6655,7858,2017-06-06,2017-06-09,360.0
4198,6923,15181,2022-10-08,2022-10-11,300.0
4199,2559,9051,2019-06-11,2019-06-14,114.0
4200,9392,5183,2015-02-11,2015-02-14,300.0
4201,7739,14291,2018-05-13,2018-05-16,546.0
4202,7450,10839,2016-04-21,2016-04-24,1515.0
4203,4148,2380,2015-06-30,2015-07-03,357.0
4204,7719,15419,2022-02-16,2022-02-19,450.0
4205,9726,3038,2016-06-27,2016-06-30,318.0
4206,2513,11128,2016-04-25,2016-04-28,660.0
4207,3019,720,2017-09-02,2017-09-05,525.0
4208,7635,2679,2022-02-22,2022-02-25,345.0
4209,8875,11823,2016-01-25,2016-01-28,498.0
4210,2053,1115,2015-03-11,2015-03-14,255.0
4211,4567,15798,2021-09-02,2021-09-05,2250.0
4212,8126,813,2015-11-01,2015-11-04,285.0
4213,2342,13560,2021-12-18,2021-12-21,315.0
4214,7085,13644,2021-08-10,2021-08-13,645.0
4215,3185,12253,2018-09-16,2018-09-19,483.0
4216,714,3767,2017-09-15,2017-09-18,270.0
4217,5569,11293,2021-04-26,2021-04-29,3465.0
4218,9404,2154,2017-10-08,2017-10-11,780.0
4219,9961,3898,2019-11-14,2019-11-17,387.0
4220,3471,1638,2019-06-14,2019-06-17,318.0
4221,3968,2430,2017-10-20,2017-10-23,4071.0
4222,4706,14147,2021-04-30,2021-05-03,1737.0
4223,736,2894,2016-10-09,2016-10-12,600.0
4224,8145,6050,2016-01-28,2016-01-31,1170.0
4225,6099,13419,2015-10-17,2015-10-20,3108.0
4226,1601,8229,2022-08-12,2022-08-15,525.0
4227,1655,2252,2017-09-18,2017-09-21,471.0
4228,1765,160,2017-01-07,2017-01-10,1017.0
4229,2487,14830,2019-09-02,2019-09-05,576.0
4230,2704,12835,2022-02-04,2022-02-07,876.0
4231,3496,5233,2016-02-20,2016-02-23,354.0
4232,6125,8636,2018-02-03,2018-02-06,405.0
4233,3588,1238,2018-01-02,2018-01-05,750.0
4234,1364,238,2022-08-08,2022-08-11,375.0
4235,6970,12805,2018-12-13,2018-12-16,927.0
4236,2217,14540,2020-05-18,2020-05-21,780.0
4237,3598,2606,2015-04-25,2015-04-28,600.0
4238,6234,11682,2018-07-06,2018-07-09,1137.0
4239,1874,7691,2018-11-24,2018-11-27,1164.0
4240,2463,14762,2016-01-29,2016-02-01,2040.0
4241,4475,14360,2017-09-02,2017-09-05,330.0
4242,3359,9387,2022-10-03,2022-10-06,1950.0
4243,7307,6859,2015-04-18,2015-04-21,252.0
4244,9589,7389,2019-04-12,2019-04-15,600.0
4246,525,15058,2018-06-18,2018-06-21,726.0
4247,7018,3218,2016-01-02,2016-01-05,1197.0
4248,6713,7362,2015-06-11,2015-06-14,210.0
4249,2942,12496,2016-07-03,2016-07-06,630.0
4250,1030,13479,2021-04-09,2021-04-12,330.0
4251,9835,6458,2016-04-25,2016-04-28,405.0
4252,1958,2270,2016-11-09,2016-11-12,480.0
4253,3386,1289,2018-07-14,2018-07-17,495.0
4254,1943,15779,2019-12-13,2019-12-16,1497.0
4255,8809,10095,2021-04-29,2021-05-02,498.0
4256,1724,2639,2017-10-29,2017-11-01,1659.0
4257,3616,993,2020-11-25,2020-11-28,2400.0
4259,8348,16301,2015-10-03,2015-10-06,687.0
4260,1465,6908,2016-08-17,2016-08-20,570.0
4261,203,14349,2021-09-09,2021-09-12,609.0
4262,1430,3449,2019-09-22,2019-09-25,465.0
4263,4882,1747,2016-02-22,2016-02-25,447.0
4264,5498,15497,2020-03-21,2020-03-24,1263.0
4265,9533,7,2018-09-24,2018-09-27,450.0
4266,2746,7468,2015-11-19,2015-11-22,345.0
4267,6493,5046,2020-12-23,2020-12-26,750.0
4268,1021,4050,2017-10-06,2017-10-09,3408.0
4269,7971,7479,2019-03-24,2019-03-27,270.0
4270,1336,5905,2018-05-05,2018-05-08,450.0
4271,3863,16407,2016-07-03,2016-07-06,534.0
4272,7391,10922,2017-03-25,2017-03-28,411.0
4273,3227,584,2018-09-07,2018-09-10,570.0
4274,3060,3354,2017-04-09,2017-04-12,567.0
4275,1879,6943,2021-08-27,2021-08-30,525.0
4276,7621,8441,2021-01-02,2021-01-05,450.0
4277,5255,1775,2021-12-10,2021-12-13,900.0
4279,8217,4316,2016-11-08,2016-11-11,1167.0
4280,7331,10915,2017-12-07,2017-12-10,648.0
4281,7022,6478,2022-08-25,2022-08-28,795.0
4282,4626,14607,2018-10-10,2018-10-13,720.0
4283,8950,1429,2021-04-07,2021-04-10,570.0
4284,6391,11859,2021-03-12,2021-03-15,495.0
4285,5123,12041,2018-10-12,2018-10-15,792.0
4286,8578,14437,2020-11-26,2020-11-29,627.0
4287,7883,588,2020-05-29,2020-06-01,345.0
4288,1131,6131,2017-07-03,2017-07-06,600.0
4289,9459,2771,2021-10-29,2021-11-01,594.0
4290,2557,15577,2017-06-13,2017-06-16,750.0
4291,8750,10035,2018-07-18,2018-07-21,597.0
4292,136,6794,2020-09-21,2020-09-24,216.0
4293,4055,160,2019-04-18,2019-04-21,1017.0
4294,5401,7967,2018-07-26,2018-07-29,510.0
4296,1899,9516,2019-06-12,2019-06-15,375.0
4297,4677,2849,2021-04-29,2021-05-02,600.0
4298,5475,10041,2017-04-10,2017-04-13,1095.0
4299,3208,1978,2021-08-12,2021-08-15,2250.0
4300,9089,2689,2021-05-22,2021-05-25,1350.0
4301,1434,4537,2021-12-01,2021-12-04,390.0
4302,808,9096,2017-05-08,2017-05-11,450.0
4303,4814,12218,2022-08-20,2022-08-23,585.0
4304,231,11006,2019-05-03,2019-05-06,690.0
4305,694,1749,2020-03-12,2020-03-15,330.0
4306,9526,5320,2016-12-23,2016-12-26,855.0
4307,3731,6702,2018-07-31,2018-08-03,207.0
4308,87,13594,2021-08-02,2021-08-05,300.0
4309,5314,15041,2018-03-01,2018-03-04,315.0
4310,4670,9260,2017-01-23,2017-01-26,900.0
4311,1470,15626,2022-04-09,2022-04-12,93.0
4312,5857,12542,2021-02-12,2021-02-15,579.0
4313,4525,9418,2015-12-23,2015-12-26,372.0
4314,8639,4097,2018-11-24,2018-11-27,213.0
4315,2451,1306,2021-07-31,2021-08-03,450.0
4316,5368,12217,2017-12-18,2017-12-21,825.0
4317,612,8383,2018-05-08,2018-05-11,495.0
4318,4498,4466,2022-08-15,2022-08-18,960.0
4319,5803,9124,2019-09-02,2019-09-05,600.0
4320,7298,7657,2020-05-16,2020-05-19,510.0
4321,3112,6360,2017-04-28,2017-05-01,1239.0
4322,1814,10804,2022-12-21,2022-12-24,435.0
4323,1809,5915,2021-01-01,2021-01-04,768.0
4324,8058,7863,2021-12-21,2021-12-24,624.0
4325,2908,15825,2017-08-16,2017-08-19,1185.0
4326,8587,11078,2015-05-23,2015-05-26,1575.0
4327,8955,7441,2020-07-30,2020-08-02,300.0
4328,6808,2330,2021-09-10,2021-09-13,540.0
4329,3063,364,2019-11-24,2019-11-27,318.0
4330,2272,1462,2022-01-11,2022-01-14,330.0
4331,7661,8423,2022-03-07,2022-03-10,150.0
4332,9259,3598,2021-08-31,2021-09-03,810.0
4333,6980,14121,2022-06-21,2022-06-24,597.0
4334,8157,6345,2021-01-02,2021-01-05,825.0
4335,9533,10183,2019-11-17,2019-11-20,438.0
4336,653,6211,2015-05-13,2015-05-16,450.0
4337,8982,11188,2018-09-03,2018-09-06,480.0
4338,2741,6061,2017-03-26,2017-03-29,480.0
4339,5485,15628,2017-06-26,2017-06-29,237.0
4340,912,9396,2018-03-20,2018-03-23,897.0
4341,3832,12995,2022-07-05,2022-07-08,2556.0
4342,8551,15261,2016-03-25,2016-03-28,195.0
4343,4823,3314,2018-05-02,2018-05-05,264.0
4344,6537,4663,2018-07-23,2018-07-26,528.0
4345,5027,16251,2021-04-05,2021-04-08,501.0
4346,4,11915,2021-06-30,2021-07-03,528.0
4347,2625,13691,2020-07-10,2020-07-13,408.0
4348,522,9003,2017-11-01,2017-11-04,810.0
4349,5096,12515,2020-11-11,2020-11-14,1197.0
4350,4118,5474,2019-10-20,2019-10-23,288.0
4351,3426,7374,2018-08-09,2018-08-12,246.0
4352,3293,539,2017-08-19,2017-08-22,528.0
4353,3437,2298,2022-08-13,2022-08-16,573.0
4354,9841,15391,2021-06-13,2021-06-16,945.0
4355,850,7779,2021-06-03,2021-06-06,687.0
4356,9035,10831,2020-12-27,2020-12-30,267.0
4357,363,6244,2018-11-06,2018-11-09,489.0
4358,2442,1649,2016-07-16,2016-07-19,570.0
4359,9055,15146,2022-05-20,2022-05-23,792.0
4360,4323,8516,2016-01-31,2016-02-03,897.0
4361,669,4488,2020-01-03,2020-01-06,1095.0
4362,2364,16156,2020-03-21,2020-03-24,330.0
4363,4757,1416,2022-04-14,2022-04-17,750.0
4364,1430,1560,2020-11-18,2020-11-21,1710.0
4365,4948,9240,2016-04-30,2016-05-03,690.0
4366,5694,2013,2015-11-11,2015-11-14,333.0
4367,6890,13130,2019-05-11,2019-05-14,660.0
4368,697,1384,2018-09-09,2018-09-12,270.0
4369,6249,3224,2022-08-16,2022-08-19,585.0
4370,8241,808,2017-02-05,2017-02-08,576.0
4371,7821,920,2018-09-04,2018-09-07,870.0
4372,8144,4085,2022-02-25,2022-02-28,528.0
4373,9507,15633,2016-11-25,2016-11-28,420.0
4374,4424,5037,2018-05-01,2018-05-04,345.0
4375,1716,6844,2022-03-26,2022-03-29,5697.0
4376,7102,13684,2018-01-08,2018-01-11,675.0
4377,2334,1820,2018-04-25,2018-04-28,771.0
4378,752,6873,2022-07-26,2022-07-29,1386.0
4379,3214,13445,2021-02-09,2021-02-12,390.0
4380,5475,2421,2018-12-29,2019-01-01,561.0
4381,6947,11542,2017-11-29,2017-12-02,870.0
4382,1973,3822,2021-08-13,2021-08-16,510.0
4383,332,3838,2015-01-01,2015-01-04,330.0
4384,8977,11628,2017-07-15,2017-07-18,462.0
4385,8832,10820,2017-09-23,2017-09-26,600.0
4386,5742,730,2016-07-13,2016-07-16,693.0
4387,4147,2799,2016-07-26,2016-07-29,600.0
4388,1398,5678,2022-03-15,2022-03-18,480.0
4389,3404,8292,2022-02-17,2022-02-20,165.0
4390,2457,4476,2020-01-28,2020-01-31,750.0
4391,1152,12105,2018-12-30,2019-01-02,480.0
4392,5576,8712,2019-04-11,2019-04-14,225.0
4394,927,16185,2018-12-13,2018-12-16,405.0
4395,2568,5217,2020-10-22,2020-10-25,588.0
4396,9924,7573,2016-08-17,2016-08-20,237.0
4397,531,6551,2019-06-11,2019-06-14,825.0
4398,1164,15844,2015-08-17,2015-08-20,597.0
4399,8976,2801,2017-10-14,2017-10-17,1050.0
4400,616,487,2017-07-06,2017-07-09,480.0
4401,9475,8912,2018-05-14,2018-05-17,1044.0
4402,5805,8930,2018-06-05,2018-06-08,1464.0
4403,8819,3122,2020-04-23,2020-04-26,471.0
4404,3225,11449,2017-04-12,2017-04-15,702.0
4405,1585,900,2020-03-22,2020-03-25,450.0
4406,7378,4726,2017-08-14,2017-08-17,1050.0
4407,7628,7826,2018-09-02,2018-09-05,255.0
4408,4434,16027,2016-06-04,2016-06-07,1236.0
4409,4687,15525,2019-11-05,2019-11-08,1542.0
4410,1977,9253,2015-12-22,2015-12-25,600.0
4411,7528,13718,2019-02-27,2019-03-02,933.0
